,OBJECTID,BYGNING_ID,FYLKES_NR,FYLKES_NAVN,KOMMUNE_NR,KOMMUNE_NAVN,BYGNINGS_NR,BYGNING_LNR,BYGNINGSTYPE_NR,BYGNINGSTYPE_NAVN,BYGNINGSSTATUS_NR,BYGNINGSSTATUS_NAVN,GODKJENT_DATO,IGANGSATT_DATO,TATT_I_BRUK_DATO,TATT_I_BRUK,NAERINGSGRUPPE_KODE,NAERINGSGRUPPE_NAVN,PAABYGG_TILBYGG_KODE,PAABYGG_TILBYGG_NAVN,REGISTRERT_IGANGSATT_DATO,REGISTRERT_GODKJENT_DATO,VANNFORSYNING_NR,VANNFORSYNING_NAVN,BRUKSAREAL_TOTALT,BRUKSAREAL_BOLIG,BRUKSAREAL_ANNET_BOLIG,ANTALL_ETASJER,ANTALL_BOLIGER,LKOORDINAT_TYPE,LKOORDINATSYSTEM_NR,LKOORDINATSYSTEM_NAVN,LKOORDINAT_KVALITET_KODE,LKOORDINAT_KVALITET_NAVN,LX_KOORDINAT,LY_KOORDINAT,LZ_KOORDINAT,UKOORDINAT_TYPE,UKOORDINATSYSTEM_NR,UKOORDINATSYSTEM_NAVN,UKOORDINAT_KVALITET_KODE,UKOORDINAT_KVALITET_NAVN,UX_KOORDINAT,UY_KOORDINAT,UZ_KOORDINAT,EIENDOM_ANTALL,HAR_HEIS,BEBYGD_AREAL,Byggtype_profet,Energistandard_profet,Energibronn,Energiomraadeid,HAR_Fjernvarme,IN_FID_1,NEAR_FID_1,NEAR_DIST_1,Tatt_i_bruk_sammenstilt,SHAPE,oppgraderes,erstatt_varmepumpe,grunnvarme,solceller,luft_luft_varmepumpe,fjernvarme,grunnvarme_meter,grunnvarme_kostnad,_nettutveksling_energi,_nettutveksling_vintereffekt,_nettutveksling_sommereffekt,_termisk_energibehov_sum,_levert_fra_kilde_sum,_fjernvarmeproduksjon_sum,_elspesifikt_energibehov_sum,_kompressor_sum,_spisslast_sum,_solcelleproduksjon_sum,_termisk_energibehov_vintereffekt,_levert_fra_kilde_vintereffekt,_fjernvarmeproduksjon_vintereffekt,_elspesifikt_energibehov_vintereffekt,_kompressor_vintereffekt,_spisslast_vintereffekt,_solcelleproduksjon_vintereffekt,_termisk_energibehov_sommereffekt,_levert_fra_kilde_sommereffekt,_fjernvarmeproduksjon_sommereffekt,_elspesifikt_energibehov_sommereffekt,_kompressor_sommereffekt,_spisslast_sommereffekt,_solcelleproduksjon_sommereffekt,scenario_navn,_utetemperatur,_termisk_energibehov,_elspesifikt_energibehov,_kompressor,_levert_fra_kilde,_spisslast,_fjernvarmeproduksjon,_solcelleproduksjon,_nettutveksling_energi_liste
1297,1298,32503,30,VIKEN,3003,SARPSBORG,357731,0,111,Enebolig,TB,Tatt i bruk,10101,10101,19720715,19720715,X,Bolig,,,10101,10101,1,Tilkn. off. vannverk,191.0,191.0,0.0,2,1,L,22,EUREF89 UTM Sone 32,--,UOppgitt,6574615.0,620646.0,0.0,U,23,EUREF89 UTM Sone 33,--,UOppgitt,6579138.87,278961.05,0.0,1,N,0.0,A,X,,B,0,,,,19720715,"{'x': 620646, 'y': 6574615, 'spatialReference': {'wkid': 25832, 'latestWkid': 25832}}",False,False,True,True,False,False,262.0,157200.0,0.0058,0.004,-0.003,0.0293590492,0.0209707495,0.0,0.0076547503,0.0083882998,0.0,0.0102172567,0.0102454673,0.0073181909,0.0,0.0007799962,0.0029272764,0.0,3.32684e-05,0.0011947676,0.0008534054,0.0,0.0008916994,0.0003413622,0.0,0.003778767,Referansesituasjon,[0],[4.38551129 4.11803718 3.95360257 ... 5.29940423 4.87004028 4.73088674],[0.79540359 0.61918221 0.55658991 ... 1.36643787 1.21814229 0.96681016],[1.25300323 1.17658205 1.12960073 ... 1.5141155  1.39144008 1.35168192],"[-3.13250807 -2.94145513 -2.82400184 ... -3.78528874 -3.4786002
 -3.37920481]",[0. 0. 0. ... 0. 0. 0.],0,[-0. -0. -0. ... -0. -0. -0.],[2.04840682 1.79576427 1.68619064 ... 2.88055337 2.60958237 2.31849208]
1298,1299,32504,30,VIKEN,3003,SARPSBORG,357758,0,111,Enebolig,TB,Tatt i bruk,10101,10101,19710215,19710215,X,Bolig,,,10101,10101,1,Tilkn. off. vannverk,163.0,163.0,0.0,2,1,L,22,EUREF89 UTM Sone 32,--,UOppgitt,6574706.0,620660.0,0.0,U,23,EUREF89 UTM Sone 33,--,UOppgitt,6579228.28,278983.19,0.0,1,N,0.0,A,X,,B,0,,,,19710215,"{'x': 620660, 'y': 6574706, 'spatialReference': {'wkid': 25832, 'latestWkid': 25832}}",False,False,True,True,False,False,224.0,134400.0,0.005,0.003,-0.002,0.0250551049,0.0178965035,0.0,0.006532588,0.0071586014,0.0,0.008719439,0.008743514,0.0062453671,0.0,0.0006656512,0.0024981468,0.0,2.83913e-05,0.0010196184,0.0007282989,0.0,0.0007609791,0.0002913195,0.0,0.0032248116,Referansesituasjon,[0],[3.74260911 3.51434587 3.37401685 ... 4.52252822 4.15610768 4.0373536 ],[0.67879992 0.52841205 0.47499558 ... 1.16612238 1.03956645 0.82507883],[1.06931689 1.00409882 0.96400482 ... 1.29215092 1.18745934 1.1535296 ],"[-2.67329222 -2.51024705 -2.41001204 ... -3.2303773  -2.96864834
 -2.883824  ]",[0. 0. 0. ... 0. 0. 0.],0,[-0. -0. -0. ... -0. -0. -0.],[1.74811681 1.53251087 1.43900039 ... 2.45827329 2.22702579 1.97860843]
1299,1300,32505,30,VIKEN,3003,SARPSBORG,357766,0,111,Enebolig,TB,Tatt i bruk,10101,10101,19720515,19720515,X,Bolig,,,10101,10101,1,Tilkn. off. vannverk,212.0,212.0,0.0,2,1,L,22,EUREF89 UTM Sone 32,--,UOppgitt,6574641.0,620660.0,0.0,U,23,EUREF89 UTM Sone 33,--,UOppgitt,6579163.52,278977.34,0.0,1,N,0.0,A,X,,B,0,,,,19720515,"{'x': 620660, 'y': 6574641, 'spatialReference': {'wkid': 25832, 'latestWkid': 25832}}",False,False,True,True,False,False,291.0,174600.0,0.0065,0.004,-0.003,0.0325870075,0.023276434,0.0,0.0084963721,0.0093105736,0.0,0.01134062,0.0113719323,0.0081228088,0.0,0.000865755,0.0032491235,0.0,3.69262e-05,0.0013261295,0.0009472353,0.0,0.0009897397,0.0003788941,0.0,0.0041942335,Referansesituasjon,[0],[4.86768793 4.57080567 4.38829186 ... 5.88206124 5.40548974 5.25103659],[0.88285634 0.68725984 0.61778566 ... 1.5166745  1.35207416 1.07310866],[1.39076798 1.30594448 1.25379767 ... 1.68058893 1.54442564 1.50029617],"[-3.47691995 -3.26486119 -3.13449418 ... -4.20147232 -3.8610641
 -3.75074042]",[0. 0. 0. ... 0. 0. 0.],0,[-0. -0. -0. ... -0. -0. -0.],[2.27362432 1.99320432 1.87158333 ... 3.19726343 2.8964998  2.57340483]
1300,1301,32506,30,VIKEN,3003,SARPSBORG,357774,0,111,Enebolig,TB,Tatt i bruk,10101,10101,19700615,19700615,X,Bolig,,,10101,10101,1,Tilkn. off. vannverk,206.0,206.0,0.0,2,1,L,22,EUREF89 UTM Sone 32,--,UOppgitt,6574735.0,620677.0,0.0,U,23,EUREF89 UTM Sone 33,--,UOppgitt,6579255.65,279002.74,0.0,1,N,0.0,A,X,1,B,0,,,,19700615,"{'x': 620677, 'y': 6574735, 'spatialReference': {'wkid': 25832, 'latestWkid': 25832}}",False,False,True,False,False,False,283.0,169800.0,0.0173,0.004,0.001,0.0316647337,0.022617667,0.0,0.0082559087,0.0090470668,0.0,0.0,0.0110500851,0.0078929179,0.0,0.0008412525,0.0031571672,0.0,0.0,0.0012885975,0.0009204268,0.0,0.0009617282,0.0003681707,0.0,0.0,Referansesituasjon,[0],[4.72992317 4.44144324 4.26409492 ... 5.71558781 5.25250418 5.10242234],[0.85786984 0.66780909 0.60030116 ... 1.47374975 1.31380791 1.04273766],[1.35140662 1.26898378 1.21831283 ... 1.63302509 1.50071548 1.45783496],"[-3.37851655 -3.17245946 -3.04578209 ... -4.08256272 -3.7517887
 -3.64458739]",[0. 0. 0. ... 0. 0. 0.],0,0,[2.20927646 1.93679287 1.81861399 ... 3.10677484 2.81452339 2.50057261]
1301,1302,32507,30,VIKEN,3003,SARPSBORG,357782,0,112,Enebolig m/hybel/sokkelleil.,TB,Tatt i bruk,10101,10101,19700615,19700615,X,Bolig,,,10101,10101,1,Tilkn. off. vannverk,341.0,341.0,0.0,2,2,L,22,EUREF89 UTM Sone 32,--,UOppgitt,6574670.0,620677.0,0.0,U,23,EUREF89 UTM Sone 33,--,UOppgitt,6579190.88,278996.89,0.0,1,N,245.0,A,X,,B,0,,,,19700615,"{'x': 620677, 'y': 6574670, 'spatialReference': {'wkid': 25832, 'latestWkid': 25832}}",False,False,True,True,False,False,468.0,280800.0,0.0024,0.007,-0.007,0.0524158942,0.0374399244,0.0,0.0136663343,0.0149759698,0.0,0.0262118104,0.0182916458,0.0130654613,0.0,0.0013925588,0.0052261845,0.0,8.53482e-05,0.0021330667,0.0015236191,0.0,0.0015919869,0.0006094476,0.0,0.009694219,Referansesituasjon,[0],[7.82963011 7.3520978  7.05852606 ... 9.46124002 8.69467925 8.44624281],[1.42006609 1.10545097 0.99370241 ... 2.43955662 2.17479853 1.72608516],[2.23703717 2.10059937 2.01672173 ... 2.70321143 2.48419407 2.41321223],"[-5.59259293 -5.25149843 -5.04180433 ... -6.75802858 -6.21048518
 -6.03303058]",[0. 0. 0. ... 0. 0. 0.],0,[-0. -0. -0. ... -0. -0. -0.],[3.65710327 3.20605034 3.01042414 ... 5.14276806 4.6589926  4.13929739]
1302,1303,32508,30,VIKEN,3003,SARPSBORG,357790,0,111,Enebolig,TB,Tatt i bruk,10101,10101,19700715,19700715,X,Bolig,,,10101,10101,1,Tilkn. off. vannverk,228.0,228.0,0.0,2,1,L,22,EUREF89 UTM Sone 32,--,UOppgitt,6574697.0,620692.0,0.0,U,23,EUREF89 UTM Sone 33,--,UOppgitt,6579216.44,279014.27,0.0,1,N,0.0,A,X,,B,0,,,,19700715,"{'x': 620692, 'y': 6574697, 'spatialReference': {'wkid': 25832, 'latestWkid': 25832}}",False,False,True,True,False,False,313.0,187800.0,0.007,0.004,-0.003,0.0350464043,0.025033146,0.0,0.0091376077,0.0100132584,0.0,0.0121965159,0.0122301913,0.0087358509,0.0,0.000931095,0.0034943404,0.0,3.9713e-05,0.0014262147,0.0010187248,0.0,0.001064437,0.0004074899,0.0,0.0045107795,Referansesituasjon,[0],[5.2350606  4.91577213 4.7194837  ... 6.32599039 5.81345123 5.64734123],[0.94948701 0.73912851 0.66441099 ... 1.6311405  1.45411749 1.15409799],[1.4957316  1.40450632 1.34842391 ... 1.80742583 1.66098606 1.61352607],"[-3.739329   -3.51126581 -3.37105978 ... -4.51856457 -4.15246516
 -4.03381517]",[0. 0. 0. ... 0. 0. 0.],0,[-0. -0. -0. ... -0. -0. -0.],[2.44521861 2.14363483 2.01283491 ... 3.43856633 3.11510356 2.76762406]
1303,1304,32509,30,VIKEN,3003,SARPSBORG,357804,0,111,Enebolig,TB,Tatt i bruk,10101,10101,19691115,19691115,X,Bolig,,,10101,10101,1,Tilkn. off. vannverk,251.0,251.0,0.0,2,1,L,22,EUREF89 UTM Sone 32,--,UOppgitt,6574726.0,620707.0,0.0,U,23,EUREF89 UTM Sone 33,--,UOppgitt,6579243.98,279031.82,0.0,1,N,0.0,A,X,,B,0,,,,19691115,"{'x': 620707, 'y': 6574726, 'spatialReference': {'wkid': 25832, 'latestWkid': 25832}}",False,False,True,True,False,False,344.0,206400.0,0.0077,0.005,-0.003,0.0385817872,0.0275584195,0.0,0.0100593839,0.0110233678,0.0,0.0134268662,0.0134639387,0.009617099,0.0,0.0010250212,0.0038468396,0.0,4.37192e-05,0.0015700873,0.0011214909,0.0,0.0011718144,0.0004485964,0.0,0.0049658142,Referansesituasjon,[0],[5.76315882 5.41166143 5.19557196 ... 6.96413855 6.39989587 6.21702917],[1.04526859 0.81368972 0.73143491 ... 1.79568537 1.60080478 1.27052016],[1.6466168  1.54618898 1.48444913 ... 1.98975387 1.82854168 1.77629405],"[-4.11654201 -3.86547245 -3.71112283 ... -4.97438468 -4.57135419
 -4.44073512]",[0. 0. 0. ... 0. 0. 0.],0,[-0. -0. -0. ... -0. -0. -0.],[2.6918854  2.3598787  2.21588404 ... 3.78543925 3.42934646 3.04681421]
1304,1305,32510,30,VIKEN,3003,SARPSBORG,357812,0,111,Enebolig,TB,Tatt i bruk,10101,10101,19650615,19650615,X,Bolig,,,10101,10101,1,Tilkn. off. vannverk,134.0,134.0,0.0,2,1,L,22,EUREF89 UTM Sone 32,--,UOppgitt,6574794.0,620737.0,0.0,U,23,EUREF89 UTM Sone 33,--,UOppgitt,6579309.04,279067.83,0.0,1,N,0.0,A,X,,B,0,,,,19650615,"{'x': 620737, 'y': 6574794, 'spatialReference': {'wkid': 25832, 'latestWkid': 25832}}",False,False,True,True,False,False,184.0,110400.0,0.0041,0.003,-0.002,0.0205974482,0.014712463,0.0,0.0053703484,0.0058849852,0.0,0.0071681277,0.0071879194,0.0051342282,0.0,0.0005472225,0.0020536913,0.0,2.33401e-05,0.0008382139,0.0005987242,0.0,0.0006255902,0.0002394897,0.0,0.0026510721,Referansesituasjon,[0],[3.07674614 2.88909415 2.77373165 ... 3.71790663 3.41667748 3.31905143],[0.55803184 0.43440009 0.39048716 ... 0.95865275 0.85461291 0.67828566],[0.87907033 0.82545547 0.79249476 ... 1.06225904 0.97619356 0.94830041],"[-2.19767582 -2.06363868 -1.98123689 ... -2.6556476  -2.44048391
 -2.37075102]",[0. 0. 0. ... 0. 0. 0.],0,[-0. -0. -0. ... -0. -0. -0.],[1.43710216 1.25985556 1.18298192 ... 2.02091179 1.83080648 1.62658607]
1305,1306,32511,30,VIKEN,3003,SARPSBORG,357820,0,111,Enebolig,TB,Tatt i bruk,10101,10101,19650615,19650615,X,Bolig,,,10101,10101,1,Tilkn. off. vannverk,217.0,217.0,0.0,2,1,L,22,EUREF89 UTM Sone 32,--,UOppgitt,6574816.0,620754.0,0.0,U,23,EUREF89 UTM Sone 33,--,UOppgitt,6579329.43,279086.75,0.0,1,N,0.0,A,X,,B,0,,,,19650615,"{'x': 620754, 'y': 6574816, 'spatialReference': {'wkid': 25832, 'latestWkid': 25832}}",False,False,True,True,False,False,298.0,178800.0,0.0066,0.004,-0.003,0.033355569,0.0238254065,0.0,0.0086967582,0.0095301626,0.0,0.0116080875,0.0116401382,0.0083143844,0.0,0.0008861738,0.0033257538,0.0,3.77971e-05,0.0013574061,0.0009695758,0.0,0.0010130826,0.0003878303,0.0,0.0042931541,Referansesituasjon,[0],[4.98249189 4.67860769 4.49178931 ... 6.0207891  5.5329777  5.37488179],[0.90367842 0.7034688  0.63235608 ... 1.55244512 1.3839627  1.09841783],[1.42356911 1.33674505 1.28336837 ... 1.72022546 1.58085077 1.53568051],"[-3.55892278 -3.34186264 -3.20842093 ... -4.30056364 -3.95212693
 -3.83920128]",[0. 0. 0. ... 0. 0. 0.],0,[-0. -0. -0. ... -0. -0. -0.],[2.32724753 2.04021385 1.91572445 ... 3.27267058 2.96481347 2.63409834]
1306,1307,32512,30,VIKEN,3003,SARPSBORG,357839,0,111,Enebolig,TB,Tatt i bruk,10101,10101,19670315,19670315,X,Bolig,,,10101,10101,1,Tilkn. off. vannverk,225.0,225.0,0.0,2,1,L,22,EUREF89 UTM Sone 32,--,UOppgitt,6574846.0,620760.0,0.0,U,23,EUREF89 UTM Sone 33,--,UOppgitt,6579358.78,279095.43,0.0,1,N,0.0,A,X,,B,0,,,,19670315,"{'x': 620760, 'y': 6574846, 'spatialReference': {'wkid': 25832, 'latestWkid': 25832}}",False,False,True,True,False,False,309.0,185400.0,0.0069,0.004,-0.003,0.0345852674,0.0247037625,0.0,0.009017376,0.009881505,0.0,0.0120360354,0.0120692677,0.0086209055,0.0,0.0009188438,0.0034483622,0.0,3.91905e-05,0.0014074487,0.0010053205,0.0,0.0010504312,0.0004021282,0.0,0.0044514271,Referansesituasjon,[0],[5.16617822 4.85109092 4.65738523 ... 6.24275368 5.73695845 5.57303411],[0.93699376 0.72940313 0.65566874 ... 1.60967813 1.43498437 1.13891249],[1.47605092 1.38602598 1.33068149 ... 1.78364391 1.63913098 1.59229546],"[-3.6901273  -3.46506494 -3.32670373 ... -4.45910977 -4.09782746
 -3.98073865]",[0. 0. 0. ... 0. 0. 0.],0,[-0. -0. -0. ... -0. -0. -0.],[2.41304468 2.11542911 1.98635024 ... 3.39332203 3.07411535 2.73120795]
1307,1308,32513,30,VIKEN,3003,SARPSBORG,357847,0,111,Enebolig,TB,Tatt i bruk,10101,10101,19670215,19670215,X,Bolig,,,10101,10101,1,Tilkn. off. vannverk,229.0,229.0,0.0,2,1,L,22,EUREF89 UTM Sone 32,--,UOppgitt,6574875.0,620761.0,0.0,U,23,EUREF89 UTM Sone 33,--,UOppgitt,6579387.58,279099.03,0.0,1,N,1.0,A,X,,B,0,,,,19670215,"{'x': 620761, 'y': 6574875, 'spatialReference': {'wkid': 25832, 'latestWkid': 25832}}",False,False,True,True,False,False,314.0,188400.0,0.0191,0.004,0.001,0.0352001166,0.0251429405,0.0,0.0091776849,0.0100571762,0.0,0.000106987,0.0122838325,0.0087741661,0.0,0.0009351788,0.0035096664,0.0,3.484e-07,0.00143247,0.0010231929,0.0,0.0010691056,0.0004092772,0.0,3.95682e-05,Referansesituasjon,[0],[5.25802139 4.93733254 4.74018319 ... 6.35373597 5.83894882 5.67211027],[0.95365142 0.7423703  0.66732508 ... 1.63829462 1.4604952  1.15915983],[1.50229183 1.41066644 1.35433805 ... 1.81535313 1.66827109 1.62060294],"[-3.75572956 -3.5266661  -3.38584513 ... -4.53838283 -4.17067773
 -4.05150734]",[0. 0. 0. ... 0. 0. 0.],0,[-0. -0. -0. ... -0. -0. -0.],[2.45594325 2.15303674 2.02166313 ... 3.45364776 3.12876629 2.77976276]
1308,1309,32514,30,VIKEN,3003,SARPSBORG,357855,0,111,Enebolig,TB,Tatt i bruk,10101,10101,19650315,19650315,X,Bolig,,,10101,10101,1,Tilkn. off. vannverk,326.0,326.0,0.0,3,1,L,22,EUREF89 UTM Sone 32,--,UOppgitt,6574908.0,620768.0,0.0,U,23,EUREF89 UTM Sone 33,--,UOppgitt,6579419.83,279108.98,0.0,1,N,0.0,A,X,,B,0,,,,19650315,"{'x': 620768, 'y': 6574908, 'spatialReference': {'wkid': 25832, 'latestWkid': 25832}}",False,False,True,True,False,False,447.0,268200.0,0.0158,0.006,-0.002,0.0501102097,0.0357930069,0.0,0.0130651759,0.0143172028,0.0,0.0116259186,0.0174870279,0.0124907342,0.0,0.0013313025,0.0049962937,0.0,3.78551e-05,0.0020392368,0.0014565977,0.0,0.0015219582,0.0005826391,0.0,0.0042997489,Referansesituasjon,[0],[7.48521822 7.02869174 6.74803371 ... 9.04505644 8.31221535 8.0747072 ],[1.35759984 1.05682409 0.94999116 ... 2.33224475 2.07913291 1.65015766],[2.13863378 2.00819764 1.92800963 ... 2.58430184 2.37491867 2.3070592 ],"[-5.34658445 -5.0204941  -4.82002408 ... -6.4607546  -5.93729668
 -5.767648  ]",[0. 0. 0. ... 0. 0. 0.],0,[-0. -0. -0. ... -0. -0. -0.],[3.49623362 3.06502173 2.87800079 ... 4.91654659 4.45405158 3.95721686]
1309,1310,32515,30,VIKEN,3003,SARPSBORG,357863,0,111,Enebolig,TB,Tatt i bruk,10101,10101,19620615,19620615,X,Bolig,,,10101,10101,1,Tilkn. off. vannverk,252.0,252.0,0.0,2,1,L,22,EUREF89 UTM Sone 32,--,UOppgitt,6574936.0,620784.0,0.0,U,23,EUREF89 UTM Sone 33,--,UOppgitt,6579446.29,279127.44,0.0,1,N,0.0,A,X,,B,0,,,,19620615,"{'x': 620784, 'y': 6574936, 'spatialReference': {'wkid': 25832, 'latestWkid': 25832}}",False,False,True,True,False,False,346.0,207600.0,0.0077,0.005,-0.003,0.0387354995,0.027668214,0.0,0.0100994611,0.0110672856,0.0,0.0134803596,0.0135175799,0.0096554142,0.0,0.001029105,0.0038621657,0.0,4.38934e-05,0.0015763426,0.001125959,0.0,0.001176483,0.0004503836,0.0,0.0049855984,Referansesituasjon,[0],[5.78611961 5.43322183 5.21627145 ... 6.99188412 6.42539346 6.24179821],[1.04943301 0.81693151 0.73434899 ... 1.8028395  1.60718249 1.27558199],[1.65317703 1.5523491  1.49036327 ... 1.99768118 1.8358267  1.78337092],"[-4.13294258 -3.88087274 -3.72590818 ... -4.99420294 -4.58956676
 -4.45842729]",[0. 0. 0. ... 0. 0. 0.],0,[-0. -0. -0. ... -0. -0. -0.],[2.70261004 2.3692806  2.22471226 ... 3.80052068 3.44300919 3.05895291]
1310,1311,32516,30,VIKEN,3003,SARPSBORG,357871,0,111,Enebolig,TB,Tatt i bruk,10101,10101,19660615,19660615,X,Bolig,,,10101,10101,1,Tilkn. off. vannverk,228.0,228.0,0.0,2,1,L,22,EUREF89 UTM Sone 32,--,UOppgitt,6574967.0,620787.0,0.0,U,23,EUREF89 UTM Sone 33,--,UOppgitt,6579476.91,279133.22,0.0,1,N,0.0,A,X,,B,0,,,,19660615,"{'x': 620787, 'y': 6574967, 'spatialReference': {'wkid': 25832, 'latestWkid': 25832}}",False,False,True,True,False,False,313.0,187800.0,0.007,0.004,-0.003,0.0350464043,0.025033146,0.0,0.0091376077,0.0100132584,0.0,0.0121965159,0.0122301913,0.0087358509,0.0,0.000931095,0.0034943404,0.0,3.9713e-05,0.0014262147,0.0010187248,0.0,0.001064437,0.0004074899,0.0,0.0045107795,Referansesituasjon,[0],[5.2350606  4.91577213 4.7194837  ... 6.32599039 5.81345123 5.64734123],[0.94948701 0.73912851 0.66441099 ... 1.6311405  1.45411749 1.15409799],[1.4957316  1.40450632 1.34842391 ... 1.80742583 1.66098606 1.61352607],"[-3.739329   -3.51126581 -3.37105978 ... -4.51856457 -4.15246516
 -4.03381517]",[0. 0. 0. ... 0. 0. 0.],0,[-0. -0. -0. ... -0. -0. -0.],[2.44521861 2.14363483 2.01283491 ... 3.43856633 3.11510356 2.76762406]
1311,1312,32517,30,VIKEN,3003,SARPSBORG,357898,0,111,Enebolig,TB,Tatt i bruk,10101,10101,19761115,19761115,X,Bolig,,,10101,10101,1,Tilkn. off. vannverk,255.0,255.0,0.0,2,1,L,22,EUREF89 UTM Sone 32,--,UOppgitt,6574487.0,620517.0,0.0,U,23,EUREF89 UTM Sone 33,--,UOppgitt,6579022.95,278821.01,0.0,1,N,0.0,A,X,,B,0,,,,19761115,"{'x': 620517, 'y': 6574487, 'spatialReference': {'wkid': 25832, 'latestWkid': 25832}}",False,False,True,True,False,False,350.0,210000.0,0.0078,0.005,-0.003,0.0391966364,0.0279975975,0.0,0.0102196928,0.011199039,0.0,0.0136408401,0.0136785034,0.0097703596,0.0,0.0010413562,0.0039081438,0.0,4.44159e-05,0.0015951086,0.0011393633,0.0,0.0011904887,0.0004557453,0.0,0.0050449507,Referansesituasjon,[0],[5.85500199 5.49790305 5.27836992 ... 7.07512083 6.50188624 6.31610533],[1.06192626 0.82665688 0.74309124 ... 1.82430187 1.62631562 1.29076749],[1.67285771 1.57082944 1.50810569 ... 2.0214631  1.85768178 1.80460152],"[-4.18214428 -3.9270736  -3.77026423 ... -5.05365774 -4.64420446
 -4.51150381]",[0. 0. 0. ... 0. 0. 0.],0,[-0. -0. -0. ... -0. -0. -0.],[2.73478397 2.39748633 2.25119693 ... 3.84576497 3.4839974  3.09536901]
1312,1313,32518,30,VIKEN,3003,SARPSBORG,357901,0,111,Enebolig,TB,Tatt i bruk,10101,10101,19630715,19630715,X,Bolig,,,10101,10101,1,Tilkn. off. vannverk,172.0,172.0,0.0,2,1,L,22,EUREF89 UTM Sone 32,--,UOppgitt,6575001.0,620787.0,0.0,U,23,EUREF89 UTM Sone 33,--,UOppgitt,6579510.78,279136.27,0.0,1,N,0.0,A,X,,B,0,,,,19630715,"{'x': 620787, 'y': 6575001, 'spatialReference': {'wkid': 25832, 'latestWkid': 25832}}",False,False,True,True,False,False,236.0,141600.0,0.0052,0.003,-0.002,0.0264385156,0.018884654,0.0,0.006893283,0.0075538616,0.0,0.0092008804,0.0092262847,0.0065902033,0.0,0.000702405,0.0026360813,0.0,2.9959e-05,0.0010759164,0.0007685117,0.0,0.0008029963,0.0003074047,0.0,0.0034028687,Referansesituasjon,[0],[3.94925624 3.70838951 3.56031226 ... 4.77223837 4.38558601 4.26027497],[0.71627967 0.55758817 0.50122233 ... 1.2305095  1.09696583 0.87063533],[1.12835893 1.05953986 1.01723208 ... 1.36349668 1.25302458 1.21722142],"[-2.82089732 -2.64884965 -2.54308019 ... -3.40874169 -3.13256144
 -3.04305355]",[0. 0. 0. ... 0. 0. 0.],0,[-0. -0. -0. ... -0. -0. -0.],[1.8446386  1.61712803 1.5184544  ... 2.59400618 2.3499904  2.08785675]
1313,1314,32519,30,VIKEN,3003,SARPSBORG,357928,0,111,Enebolig,TB,Tatt i bruk,10101,10101,19640715,19640715,X,Bolig,,,10101,10101,1,Tilkn. off. vannverk,228.0,228.0,0.0,2,1,L,22,EUREF89 UTM Sone 32,--,UOppgitt,6575030.0,620790.0,0.0,U,23,EUREF89 UTM Sone 33,--,UOppgitt,6579539.41,279141.87,0.0,1,N,0.0,A,X,,B,0,,,,19640715,"{'x': 620790, 'y': 6575030, 'spatialReference': {'wkid': 25832, 'latestWkid': 25832}}",False,False,True,True,False,False,313.0,187800.0,0.007,0.004,-0.003,0.0350464043,0.025033146,0.0,0.0091376077,0.0100132584,0.0,0.0121965159,0.0122301913,0.0087358509,0.0,0.000931095,0.0034943404,0.0,3.9713e-05,0.0014262147,0.0010187248,0.0,0.001064437,0.0004074899,0.0,0.0045107795,Referansesituasjon,[0],[5.2350606  4.91577213 4.7194837  ... 6.32599039 5.81345123 5.64734123],[0.94948701 0.73912851 0.66441099 ... 1.6311405  1.45411749 1.15409799],[1.4957316  1.40450632 1.34842391 ... 1.80742583 1.66098606 1.61352607],"[-3.739329   -3.51126581 -3.37105978 ... -4.51856457 -4.15246516
 -4.03381517]",[0. 0. 0. ... 0. 0. 0.],0,[-0. -0. -0. ... -0. -0. -0.],[2.44521861 2.14363483 2.01283491 ... 3.43856633 3.11510356 2.76762406]
1314,1315,32520,30,VIKEN,3003,SARPSBORG,357936,0,111,Enebolig,TB,Tatt i bruk,10101,10101,19660615,19660615,X,Bolig,,,10101,10101,1,Tilkn. off. vannverk,240.0,240.0,0.0,2,1,L,22,EUREF89 UTM Sone 32,--,UOppgitt,6575059.0,620782.0,0.0,U,23,EUREF89 UTM Sone 33,--,UOppgitt,6579569.02,279136.51,0.0,1,N,1.0,A,X,,B,0,,,,19660615,"{'x': 620782, 'y': 6575059, 'spatialReference': {'wkid': 25832, 'latestWkid': 25832}}",False,False,True,True,False,False,329.0,197400.0,0.0201,0.005,0.002,0.0368909519,0.02635068,0.0,0.0096185344,0.010540272,0.0,0.000106987,0.0128738856,0.0091956326,0.0,0.0009801,0.003678253,0.0,3.484e-07,0.0015012786,0.0010723419,0.0,0.00112046,0.0004289368,0.0,3.95682e-05,Referansesituasjon,[0],[5.5105901  5.17449698 4.96787758 ... 6.65893726 6.11942234 5.94456972],[0.99946001 0.77803001 0.69937999 ... 1.71699    1.53064999 1.21483999],[1.57445432 1.47842771 1.41939359 ... 1.9025535  1.74840638 1.69844849],"[-3.93613579 -3.69606927 -3.54848398 ... -4.75638375 -4.37101596
 -4.24612123]",[0. 0. 0. ... 0. 0. 0.],0,[-0. -0. -0. ... -0. -0. -0.],[2.57391432 2.25645772 2.11877359 ... 3.6195435  3.27905638 2.91328848]
